CountryCode,CountryName,IndicatorName,OriginalIndicatorName,Year,Value,Zone
BRA,Brazil,Electricity_Access_Pct,Access to electricity (% of population),2020,99.7,Infrastructure
AUS,Australia,Electricity_Access_Pct,Access to electricity (% of population),2020,100.0,Infrastructure
ARG,Argentina,Electricity_Access_Pct,Access to electricity (% of population),2020,100.0,Infrastructure
USA,United States,Internet_Users_Pct,Individuals using the Internet (% of population),2020,90.3447,Infrastructure
GBR,United Kingdom,Internet_Users_Pct,Individuals using the Internet (% of population),2020,94.8182,Infrastructure
TUR,Turkiye,Internet_Users_Pct,Individuals using the Internet (% of population),2020,77.6696,Infrastructure
ZAF,South Africa,Internet_Users_Pct,Individuals using the Internet (% of population),2020,72.1128,Infrastructure
SAU,Saudi Arabia,Internet_Users_Pct,Individuals using the Internet (% of population),2020,97.8623,Infrastructure
RUS,Russian Federation,Internet_Users_Pct,Individuals using the Internet (% of population),2020,84.9947,Infrastructure
MEX,Mexico,Internet_Users_Pct,Individuals using the Internet (% of population),2020,71.4902,Infrastructure
KOR,"Korea, Rep.",Internet_Users_Pct,Individuals using the Internet (% of population),2020,96.5051,Infrastructure
JPN,Japan,Internet_Users_Pct,Individuals using the Internet (% of population),2020,90.2195,Infrastructure
ITA,Italy,Internet_Users_Pct,Individuals using the Internet (% of population),2020,70.4834,Infrastructure
IDN,Indonesia,Internet_Users_Pct,Individuals using the Internet (% of population),2020,53.7265,Infrastructure
IND,India,Internet_Users_Pct,Individuals using the Internet (% of population),2020,43.4054,Infrastructure
DEU,Germany,Internet_Users_Pct,Individuals using the Internet (% of population),2020,89.8129,Infrastructure
FRA,France,Internet_Users_Pct,Individuals using the Internet (% of population),2020,84.7064,Infrastructure
CHN,China,Internet_Users_Pct,Individuals using the Internet (% of population),2020,70.0528,Infrastructure
CAN,Canada,Internet_Users_Pct,Individuals using the Internet (% of population),2020,92.3,Infrastructure
BRA,Brazil,Internet_Users_Pct,Individuals using the Internet (% of population),2020,81.3427,Infrastructure
AUS,Australia,Internet_Users_Pct,Individuals using the Internet (% of population),2020,94.6935,Infrastructure
ARG,Argentina,Internet_Users_Pct,Individuals using the Internet (% of population),2020,85.5144,Infrastructure
USA,United States,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,103.855,Infrastructure
GBR,United Kingdom,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,117.305,Infrastructure
TUR,Turkiye,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,95.3961,Infrastructure
ZAF,South Africa,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,158.447,Infrastructure
SAU,Saudi Arabia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,139.444,Infrastructure
RUS,Russian Federation,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,163.101,Infrastructure
MEX,Mexico,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,96.9237,Infrastructure
KOR,"Korea, Rep.",Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,135.973,Infrastructure
JPN,Japan,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,154.432,Infrastructure
ITA,Italy,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,129.49,Infrastructure
IDN,Indonesia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,129.404,Infrastructure
IND,India,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,82.254,Infrastructure
DEU,Germany,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,128.425,Infrastructure
FRA,France,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,110.387,Infrastructure
CHN,China,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,120.497,Infrastructure
CAN,Canada,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,84.7748,Infrastructure
BRA,Brazil,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,98.6456,Infrastructure
AUS,Australia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,104.93,Infrastructure
ARG,Argentina,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2020,121.181,Infrastructure
USA,United States,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,100.305793762207,Education
GBR,United Kingdom,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,102.22395324707,Education
TUR,Turkiye,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,103.296417236328,Education
ZAF,South Africa,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,101.300342707463,Education
SAU,Saudi Arabia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,103.151902576284,Education
RUS,Russian Federation,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,101.731047648404,Education
MEX,Mexico,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,104.517730712891,Education
KOR,"Korea, Rep.",Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,99.217903137207,Education
JPN,Japan,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,102.736831665039,Education
ITA,Italy,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,102.636672973633,Education
IDN,Indonesia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,100.951933675872,Education
IND,India,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,102.041421630559,Education
DEU,Germany,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,101.996658325195,Education
FRA,France,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,102.651626586914,Education
CHN,China,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,98.7860625918346,Education
CAN,Canada,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,96.9089736938477,Education
BRA,Brazil,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,105.498199462891,Education
AUS,Australia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,99.9011077880859,Education
ARG,Argentina,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2020,108.504623413086,Education
USA,United States,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,100.509819030762,Education
GBR,United Kingdom,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,114.566833496094,Education
TUR,Turkiye,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,112.527458190918,Education
ZAF,South Africa,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,103.501178102472,Education
SAU,Saudi Arabia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,104.411027399625,Education
RUS,Russian Federation,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,91.5812884026933,Education
MEX,Mexico,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,102.58154296875,Education
KOR,"Korea, Rep.",Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,97.0888214111328,Education
JPN,Japan,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,102.844802856445,Education
ITA,Italy,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,101.836128234863,Education
IDN,Indonesia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,96.9345779132931,Education
IND,India,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,77.9766433254166,Education
DEU,Germany,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,101.307800292969,Education
FRA,France,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,104.566566467285,Education
CHN,China,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,,Education
CAN,Canada,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,109.628059387207,Education
BRA,Brazil,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,104.125999450684,Education
AUS,Australia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,137.490737915039,Education
ARG,Argentina,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2020,112.376731872559,Education
USA,United States,Population_Total,"Population, total",2020,331577720.0,Demographics
GBR,United Kingdom,Population_Total,"Population, total",2020,66744000.0,Demographics
TUR,Turkiye,Population_Total,"Population, total",2020,83384680.0,Demographics
ZAF,South Africa,Population_Total,"Population, total",2020,60562381.0,Demographics
SAU,Saudi Arabia,Population_Total,"Population, total",2020,31552510.0,Demographics
RUS,Russian Federation,Population_Total,"Population, total",2020,145245148.0,Demographics
MEX,Mexico,Population_Total,"Population, total",2020,126799054.0,Demographics
KOR,"Korea, Rep.",Population_Total,"Population, total",2020,51836239.0,Demographics
JPN,Japan,Population_Total,"Population, total",2020,126261000.0,Demographics
ITA,Italy,Population_Total,"Population, total",2020,59438851.0,Demographics
IDN,Indonesia,Population_Total,"Population, total",2020,274814866.0,Demographics
IND,India,Population_Total,"Population, total",2020,1402617695.0,Demographics
DEU,Germany,Population_Total,"Population, total",2020,83160871.0,Demographics
FRA,France,Population_Total,"Population, total",2020,67601110.0,Demographics
CHN,China,Population_Total,"Population, total",2020,1411100000.0,Demographics
CAN,Canada,Population_Total,"Population, total",2020,38028638.0,Demographics
BRA,Brazil,Population_Total,"Population, total",2020,208660842.0,Demographics
AUS,Australia,Population_Total,"Population, total",2020,25649248.0,Demographics
ARG,Argentina,Population_Total,"Population, total",2020,45191965.0,Demographics
USA,United States,Urban_Population_Pct,Urban population (% of total population),2020,79.997451762548,Demographics
GBR,United Kingdom,Urban_Population_Pct,Urban population (% of total population),2020,82.9000015258789,Demographics
TUR,Turkiye,Urban_Population_Pct,Urban population (% of total population),2020,88.9303114965222,Demographics
ZAF,South Africa,Urban_Population_Pct,Urban population (% of total population),2020,63.4373088310982,Demographics
SAU,Saudi Arabia,Urban_Population_Pct,Urban population (% of total population),2020,83.8064352851942,Demographics
RUS,Russian Federation,Urban_Population_Pct,Urban population (% of total population),2020,74.6932216791674,Demographics
MEX,Mexico,Urban_Population_Pct,Urban population (% of total population),2020,78.677960602824,Demographics
KOR,"Korea, Rep.",Urban_Population_Pct,Urban population (% of total population),2020,81.1759595622913,Demographics
JPN,Japan,Urban_Population_Pct,Urban population (% of total population),2020,91.7809926267889,Demographics
ITA,Italy,Urban_Population_Pct,Urban population (% of total population),2020,69.5187492370606,Demographics
IDN,Indonesia,Urban_Population_Pct,Urban population (% of total population),2020,56.2785287648768,Demographics
IND,India,Urban_Population_Pct,Urban population (% of total population),2020,34.1286726088333,Demographics
DEU,Germany,Urban_Population_Pct,Urban population (% of total population),2020,81.4700055002738,Demographics
FRA,France,Urban_Population_Pct,Urban population (% of total population),2020,78.7119131765249,Demographics
CHN,China,Urban_Population_Pct,Urban population (% of total population),2020,63.5234230266258,Demographics
CAN,Canada,Urban_Population_Pct,Urban population (% of total population),2020,81.9509888710566,Demographics
BRA,Brazil,Urban_Population_Pct,Urban population (% of total population),2020,86.9112186503004,Demographics
AUS,Australia,Urban_Population_Pct,Urban population (% of total population),2020,87.2713470458985,Demographics
ARG,Argentina,Urban_Population_Pct,Urban population (% of total population),2020,91.9439026594897,Demographics
USA,United States,Life_Expectancy,"Life expectancy at birth, total (years)",2021,76.3292682926829,Health
GBR,United Kingdom,Life_Expectancy,"Life expectancy at birth, total (years)",2021,80.6473170731707,Health
TUR,Turkiye,Life_Expectancy,"Life expectancy at birth, total (years)",2021,75.722,Health
ZAF,South Africa,Life_Expectancy,"Life expectancy at birth, total (years)",2021,62.01,Health
SAU,Saudi Arabia,Life_Expectancy,"Life expectancy at birth, total (years)",2021,77.089,Health
RUS,Russian Federation,Life_Expectancy,"Life expectancy at birth, total (years)",2021,69.900243902439,Health
MEX,Mexico,Life_Expectancy,"Life expectancy at birth, total (years)",2021,69.75,Health
KOR,"Korea, Rep.",Life_Expectancy,"Life expectancy at birth, total (years)",2021,83.5268292682927,Health
JPN,Japan,Life_Expectancy,"Life expectancy at birth, total (years)",2021,84.4456097560976,Health
ITA,Italy,Life_Expectancy,"Life expectancy at birth, total (years)",2021,82.6463414634146,Health
IDN,Indonesia,Life_Expectancy,"Life expectancy at birth, total (years)",2021,67.452,Health
IND,India,Life_Expectancy,"Life expectancy at birth, total (years)",2021,67.282,Health
DEU,Germany,Life_Expectancy,"Life expectancy at birth, total (years)",2021,80.790243902439,Health
FRA,France,Life_Expectancy,"Life expectancy at birth, total (years)",2021,82.3243902439024,Health
CHN,China,Life_Expectancy,"Life expectancy at birth, total (years)",2021,78.117,Health
CAN,Canada,Life_Expectancy,"Life expectancy at birth, total (years)",2021,81.5168292682927,Health
BRA,Brazil,Life_Expectancy,"Life expectancy at birth, total (years)",2021,73.038,Health
AUS,Australia,Life_Expectancy,"Life expectancy at birth, total (years)",2021,83.3,Health
ARG,Argentina,Life_Expectancy,"Life expectancy at birth, total (years)",2021,73.948,Health
USA,United States,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,5.5,Health
GBR,United Kingdom,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,3.9,Health
TUR,Turkiye,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,8.4,Health
ZAF,South Africa,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,24.7,Health
SAU,Saudi Arabia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,5.3,Health
RUS,Russian Federation,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,4.1,Health
MEX,Mexico,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,11.5,Health
KOR,"Korea, Rep.",Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,2.4,Health
JPN,Japan,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,1.8,Health
ITA,Italy,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,2.5,Health
IDN,Indonesia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,18.0,Health
IND,India,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,26.8,Health
DEU,Germany,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,3.1,Health
FRA,France,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,3.4,Health
CHN,China,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,5.1,Health
CAN,Canada,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,4.5,Health
BRA,Brazil,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,12.7,Health
AUS,Australia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,3.2,Health
ARG,Argentina,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2021,8.5,Health
USA,United States,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,31.0,Health
GBR,United Kingdom,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,13.0,Health
TUR,Turkiye,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,20.0,Health
ZAF,South Africa,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,191.0,Health
SAU,Saudi Arabia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,12.0,Health
RUS,Russian Federation,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,21.0,Health
MEX,Mexico,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,104.0,Health
KOR,"Korea, Rep.",Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,5.0,Health
JPN,Japan,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,4.0,Health
ITA,Italy,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,7.0,Health
IDN,Indonesia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,226.0,Health
IND,India,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,155.0,Health
DEU,Germany,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,4.0,Health
FRA,France,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,9.0,Health
CHN,China,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,21.0,Health
CAN,Canada,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,14.0,Health
BRA,Brazil,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,128.0,Health
AUS,Australia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,4.0,Health
ARG,Argentina,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2021,76.0,Health
USA,United States,GDP_Current_USD,GDP (current US$),2021,23315080560000.0,Economy
GBR,United Kingdom,GDP_Current_USD,GDP (current US$),2021,3194559188925.93,Economy
TUR,Turkiye,GDP_Current_USD,GDP (current US$),2021,839938668172.134,Economy
ZAF,South Africa,GDP_Current_USD,GDP (current US$),2021,419986284375.368,Economy
SAU,Saudi Arabia,GDP_Current_USD,GDP (current US$),2021,982661066666.667,Economy
RUS,Russian Federation,GDP_Current_USD,GDP (current US$),2021,1829186719575.1,Economy
MEX,Mexico,GDP_Current_USD,GDP (current US$),2021,1316569466685.95,Economy
KOR,"Korea, Rep.",GDP_Current_USD,GDP (current US$),2021,1942313560965.9,Economy
JPN,Japan,GDP_Current_USD,GDP (current US$),2021,5039148168861.22,Economy
ITA,Italy,GDP_Current_USD,GDP (current US$),2021,2179207773596.09,Economy
IDN,Indonesia,GDP_Current_USD,GDP (current US$),2021,1186509691086.73,Economy
IND,India,GDP_Current_USD,GDP (current US$),2021,3167270623260.47,Economy
DEU,Germany,GDP_Current_USD,GDP (current US$),2021,4355251953410.78,Economy
FRA,France,GDP_Current_USD,GDP (current US$),2021,2966433692008.09,Economy
CHN,China,GDP_Current_USD,GDP (current US$),2021,18201698719564.0,Economy
CAN,Canada,GDP_Current_USD,GDP (current US$),2021,2022378748423.23,Economy
BRA,Brazil,GDP_Current_USD,GDP (current US$),2021,1670647464062.96,Economy
AUS,Australia,GDP_Current_USD,GDP (current US$),2021,1560617493202.69,Economy
ARG,Argentina,GDP_Current_USD,GDP (current US$),2021,486564085480.036,Economy
USA,United States,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,71307.4017277218,Economy
GBR,United Kingdom,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,51004.4271714238,Economy
TUR,Turkiye,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,32105.5474400506,Economy
ZAF,South Africa,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,13681.9548144813,Economy
SAU,Saudi Arabia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,62690.4966645929,Economy
RUS,Russian Federation,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,38638.4296875,Economy
MEX,Mexico,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,20782.5877417545,Economy
KOR,"Korea, Rep.",GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,51718.2518656631,Economy
JPN,Japan,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,44355.3487163354,Economy
ITA,Italy,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,49825.3934111848,Economy
IDN,Indonesia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,12757.0746440204,Economy
IND,India,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,8050.01857452664,Economy
DEU,Germany,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,62530.7653199239,Economy
FRA,France,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,52517.3354905855,Economy
CHN,China,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,20843.2978347377,Economy
CAN,Canada,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,56995.1176781351,Economy
BRA,Brazil,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,18075.7060048757,Economy
AUS,Australia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,58327.4146842325,Economy
ARG,Argentina,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2021,26300.274261175,Economy
USA,United States,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.349,Economy
GBR,United Kingdom,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.826,Economy
TUR,Turkiye,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,11.969,Economy
ZAF,South Africa,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,34.007,Economy
SAU,Saudi Arabia,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.621,Economy
RUS,Russian Federation,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.749,Economy
MEX,Mexico,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.019,Economy
KOR,"Korea, Rep.",Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,3.639,Economy
JPN,Japan,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,2.828,Economy
ITA,Italy,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.497,Economy
IDN,Indonesia,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,3.827,Economy
IND,India,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.38,Economy
DEU,Germany,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,3.594,Economy
FRA,France,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.874,Economy
CHN,China,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.55,Economy
CAN,Canada,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.527,Economy
BRA,Brazil,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,13.158,Economy
AUS,Australia,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.116,Economy
ARG,Argentina,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,8.736,Economy
USA,United States,Trade_Pct_GDP,Trade (% of GDP),2021,25.6095576621932,Economy
GBR,United Kingdom,Trade_Pct_GDP,Trade (% of GDP),2021,58.53838629291,Economy
TUR,Turkiye,Trade_Pct_GDP,Trade (% of GDP),2021,69.6088976086437,Economy
ZAF,South Africa,Trade_Pct_GDP,Trade (% of GDP),2021,56.1647136277546,Economy
SAU,Saudi Arabia,Trade_Pct_GDP,Trade (% of GDP),2021,50.8839263398787,Economy
RUS,Russian Federation,Trade_Pct_GDP,Trade (% of GDP),2021,50.5861954621752,Economy
MEX,Mexico,Trade_Pct_GDP,Trade (% of GDP),2021,83.0692976357895,Economy
KOR,"Korea, Rep.",Trade_Pct_GDP,Trade (% of GDP),2021,75.3063047610912,Economy
JPN,Japan,Trade_Pct_GDP,Trade (% of GDP),2021,36.7384462280698,Economy
ITA,Italy,Trade_Pct_GDP,Trade (% of GDP),2021,60.3019776202798,Economy
IDN,Indonesia,Trade_Pct_GDP,Trade (% of GDP),2021,40.2047582749671,Economy
IND,India,Trade_Pct_GDP,Trade (% of GDP),2021,45.4230887840446,Economy
DEU,Germany,Trade_Pct_GDP,Trade (% of GDP),2021,79.9195348609851,Economy
FRA,France,Trade_Pct_GDP,Trade (% of GDP),2021,63.788482630872,Economy
CHN,China,Trade_Pct_GDP,Trade (% of GDP),2021,36.5206911762676,Economy
CAN,Canada,Trade_Pct_GDP,Trade (% of GDP),2021,62.2468367159421,Economy
BRA,Brazil,Trade_Pct_GDP,Trade (% of GDP),2021,37.6563307592575,Economy
AUS,Australia,Trade_Pct_GDP,Trade (% of GDP),2021,40.2022359390595,Economy
ARG,Argentina,Trade_Pct_GDP,Trade (% of GDP),2021,33.078689567466,Economy
USA,United States,Forest_Area_Pct,Forest area (% of land area),2021,33.8669264120375,Environment
GBR,United Kingdom,Forest_Area_Pct,Forest area (% of land area),2021,13.2214553796553,Environment
TUR,Turkiye,Forest_Area_Pct,Forest area (% of land area),2021,29.0741785013578,Environment
ZAF,South Africa,Forest_Area_Pct,Forest area (% of land area),2021,14.0250847010527,Environment
SAU,Saudi Arabia,Forest_Area_Pct,Forest area (% of land area),2021,0.454484134921779,Environment
RUS,Russian Federation,Forest_Area_Pct,Forest area (% of land area),2021,49.7843605035639,Environment
MEX,Mexico,Forest_Area_Pct,Forest area (% of land area),2021,33.727204917822,Environment
KOR,"Korea, Rep.",Forest_Area_Pct,Forest area (% of land area),2021,64.3135245901639,Environment
JPN,Japan,Forest_Area_Pct,Forest area (% of land area),2021,68.4087791495199,Environment
ITA,Italy,Forest_Area_Pct,Forest area (% of land area),2021,32.5308994748357,Environment
IDN,Indonesia,Forest_Area_Pct,Forest area (% of land area),2021,48.3619448681206,Environment
IND,India,Forest_Area_Pct,Forest area (% of land area),2021,24.3596944695764,Environment
DEU,Germany,Forest_Area_Pct,Forest area (% of land area),2021,32.6826755201923,Environment
FRA,France,Forest_Area_Pct,Forest area (% of land area),2021,32.1669913721124,Environment
CHN,China,Forest_Area_Pct,Forest area (% of land area),2021,23.6315548970464,Environment
CAN,Canada,Forest_Area_Pct,Forest area (% of land area),2021,39.4701279256318,Environment
BRA,Brazil,Forest_Area_Pct,Forest area (% of land area),2021,59.2704836243471,Environment
AUS,Australia,Forest_Area_Pct,Forest area (% of land area),2021,17.4213145571644,Environment
ARG,Argentina,Forest_Area_Pct,Forest area (% of land area),2021,10.4008857415345,Environment
USA,United States,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,10.9,Environment
GBR,United Kingdom,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,12.2,Environment
TUR,Turkiye,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,12.0,Environment
ZAF,South Africa,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,9.7,Environment
SAU,Saudi Arabia,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,0.1,Environment
RUS,Russian Federation,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,3.5,Environment
MEX,Mexico,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,13.0,Environment
KOR,"Korea, Rep.",Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,3.6,Environment
JPN,Japan,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,8.8,Environment
ITA,Italy,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,17.5,Environment
IDN,Indonesia,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,20.2,Environment
IND,India,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,34.9,Environment
DEU,Germany,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,17.6,Environment
